CODIGO;DESCRICAO;GRUPO;COD_GRUPO
025115-1;Renault - Clio Privilège Hi-Flex 1.0 16V 5p;RENAULT CLIO 1.0;351
025026-0;Renault - Clio RL / Yahoo/ Authent. 1.0 5p;RENAULT CLIO 1.0;351
025061-9;Renault - Clio RL/ JP/ Authent.1.0/1.0 Hi-Power 5p;RENAULT CLIO 1.0;351
025054-6;Renault - Clio RN/ Alizé/ Exp.1.0/1.0 Hi-Power 5p;RENAULT CLIO 1.0;351
025027-9;Renault - Clio RN/ Expression 1.0 5p;RENAULT CLIO 1.0;351
025056-2;Renault - Clio RT/ Privil. 1.0/1.0 Hi-Power 16V 5p;RENAULT CLIO 1.0;351
025116-0;Renault - Clio Sed. Authentique Hi-Flex 1.0 16V 4p;RENAULT CLIO 1.0;351
025117-8;Renault - Clio Sed. Expression Hi-Flex 1.0 16V 4p;RENAULT CLIO 1.0;351
025118-6;Renault - Clio Sed. Privilège Hi-Flex 1.0 16V 4p;RENAULT CLIO 1.0;351
025067-8;Renault - Clio Sed.RL/Auth.1.0/1.0 Hi-Power 16V 4p;RENAULT CLIO 1.0;351
025055-4;Renault - Clio Sed.RN/Alizé/Botic./Exp.1.0 Hi-Pow.;RENAULT CLIO 1.0;351
025057-0;Renault - Clio Sed.RT/Privil.1.0/1.0 Hi-Pow.16V 4p;RENAULT CLIO 1.0;351
025123-2;Renault - Clio Sedan Egeus Hi-Flex 1.0 16V 4p;RENAULT CLIO 1.0;351
025060-0;Renault - Clio Tech Run 1.0 16v 70cv 5p;RENAULT CLIO 1.0;351
025099-6;Renault - Clio Auth. /AIR Hi-Flex 1.6 16V 5p;RENAULT CLIO ACIMA DE 1.0;352
025109-7;Renault - Clio Authentique Hi-Flex 1.6 16V 3p;RENAULT CLIO ACIMA DE 1.0;352
025091-0;Renault - Clio Dynamique 1.6 16V 110cv 3p;RENAULT CLIO ACIMA DE 1.0;352
025098-8;Renault - Clio Dynamique Hi-Flex 1.6 16V 3p;RENAULT CLIO ACIMA DE 1.0;352
025095-3;Renault - Clio Hi-Flex 1.6 16V 3p;RENAULT CLIO ACIMA DE 1.0;352
025096-1;Renault - Clio Hi-Flex/ Expres. Hi-Flex 1.6 16V 5p;RENAULT CLIO ACIMA DE 1.0;352
025100-3;Renault - Clio Privilège Hi-Flex 1.6 16V 5p;RENAULT CLIO ACIMA DE 1.0;352
025004-0;Renault - Clio RL 1.6 3p/5p;RENAULT CLIO ACIMA DE 1.0;352
025075-9;Renault - Clio RL Alizé/ Authent. 1.6 16V 110cv 5p;RENAULT CLIO ACIMA DE 1.0;352
025021-0;Renault - Clio RN 1.6 3p (importado);RENAULT CLIO ACIMA DE 1.0;352
025028-7;Renault - Clio RN 1.6 5p;RENAULT CLIO ACIMA DE 1.0;352
025048-1;Renault - Clio RN/ Expression 1.6 16V 5p;RENAULT CLIO ACIMA DE 1.0;352
025005-8;Renault - Clio RT 1.6 5p;RENAULT CLIO ACIMA DE 1.0;352
025049-0;Renault - Clio RT/ Privilège 1.6 16V 5p;RENAULT CLIO ACIMA DE 1.0;352
025051-1;Renault - Clio Sed RT/ Privilège/ Botic 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025076-7;Renault - Clio Sed. Alizé 1.6/ 1.6 Hi-Flex 16v 4p;RENAULT CLIO ACIMA DE 1.0;352
025102-0;Renault - Clio Sed. Authentique Hi-Flex 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025097-0;Renault - Clio Sed. Hi-Flex/Exp.Hi-Flex 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025101-1;Renault - Clio Sed. Privilège Hi-Flex 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025093-7;Renault - Clio Sedan Authentique 1.6 16V 110cv 4p;RENAULT CLIO ACIMA DE 1.0;352
025124-0;Renault - Clio Sedan Egeus Hi-Flex 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025050-3;Renault - Clio Sedan RN/ Expression 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025053-8;Renault - Clio SI 1.6 16V 4p;RENAULT CLIO ACIMA DE 1.0;352
025106-2;Renault - Kangoo Authentique 1.6 16V 95cv;RENAULT KANGOO;353
025134-8;Renault - Kangoo Authentique Hi-Flex 1.6 16V;RENAULT KANGOO;353
025128-3;Renault - Kangoo Expres.SPORTWAY 1.6/1.6 Hi-Flex;RENAULT KANGOO;353
025133-0;Renault - Kangoo Express Hi-Flex 1.6 16V 5p;RENAULT KANGOO;353
025044-9;Renault - Kangoo Express RL/ Express 1.0 16V/ 8V;RENAULT KANGOO;353
025045-7;Renault - Kangoo Express RL/ Express 1.6 16V/ 8V;RENAULT KANGOO;353
025132-1;Renault - Kangoo Expression Hi-Flex 1.6 16V 5p;RENAULT KANGOO;353
025038-4;Renault - Kangoo RL 1.0 8V;RENAULT KANGOO;353
025041-4;Renault - Kangoo RL 1.6 8V;RENAULT KANGOO;353
025070-8;Renault - Kangoo RL/ Yahoo 1.0 16V 70cv;RENAULT KANGOO;353
025039-2;Renault - Kangoo RN 1.0 8V;RENAULT KANGOO;353
025072-4;Renault - Kangoo RN/ Yahoo/ Expression 1.0 16V 5p;RENAULT KANGOO;353
025040-6;Renault - Kangoo RN/Expression 1.6 16V / 1.6 8V 5p;RENAULT KANGOO;353
025073-2;Renault - Kangoo RT 1.0 16V 70cv 5p;RENAULT KANGOO;353
025074-0;Renault - Kangoo RT 1.6 16V/ 8V 90cv 5p;RENAULT KANGOO;353
025080-5;Renault - Laguna Grand Tour Privilège 3.0 V6 210cv;RENAULT LAGUNA;354
025010-4;Renault - Laguna Nevada RT/ RXE 2.0s 16V;RENAULT LAGUNA;354
025079-1;Renault - Laguna Privilège 3.0 V6 24V 210cv 5p;RENAULT LAGUNA;354
025006-6;Renault - Laguna RT 2.0;RENAULT LAGUNA;354
025011-2;Renault - Laguna RXE 2.0s 8V/ 16V;RENAULT LAGUNA;354
025007-4;Renault - Laguna V6;RENAULT LAGUNA;354
025195-0;Master 2.3 dCi Chassi 16V Diesel;RENAULT MASTER;355
025205-0;Master 2.3 dCi Executive 16L Longo Dies;RENAULT MASTER;355
025201-8;Master 2.3 dCi Extra F.Vitre 16V Diesel;RENAULT MASTER;355
025198-4;Master 2.3 dCi Extra Furgão 16V Diesel;RENAULT MASTER;355
025196-8;Master 2.3 dCi Furgão 16V Diesel;RENAULT MASTER;355
025200-0;Master 2.3 dCi Grand F.Vitre16V Diesel;RENAULT MASTER;355
025197-6;Master 2.3 dCi Grand Furgão16V Diesel;RENAULT MASTER;355
025204-2;Master 2.3 dCi Std 16L Longo Diesel;RENAULT MASTER;355
025202-6;Master 2.3 dCi Std 16L Médio Diesel;RENAULT MASTER;355
025203-4;Master 2.3 dCi Std Escolar 20L MédioDies;RENAULT MASTER;355
025206-9;Master 2.3 dCi VIP 16L Longo Diesel;RENAULT MASTER;355
025199-2;Master 2.3 dCi Vitre Furgão 16V Diesel;RENAULT MASTER;355
025110-0;Renault - Master 2.5 dCi 16V 115cv 13L Diesel;RENAULT MASTER;355
025094-5;Renault - Master 2.5 dCi 16V 115cv 16L Diesel;RENAULT MASTER;355
025103-8;Renault - Master 2.5 dCi Chassi 16V 115cv Diesel;RENAULT MASTER;355
025157-7;Renault - Master 2.5 dCi Escolar 115cv 16/19L Dies;RENAULT MASTER;355
025158-5;Renault - Master 2.5 dCi Executivo 115cv 16L Dies;RENAULT MASTER;355
025104-6;Renault - Master 2.5 dCi Furgão 115cv Curto Diesel;RENAULT MASTER;355
025105-4;Renault - Master 2.5 dCi Furgão 115cv Longo Diesel;RENAULT MASTER;355
025071-6;Renault - Master 2.8 DTI 114cv 16L Diesel;RENAULT MASTER;355
025084-8;Renault - Master 2.8 DTI Chassi 114cv Diesel;RENAULT MASTER;355
025083-0;Renault - Master 2.8 DTI Furgão 114cv Diesel curto;RENAULT MASTER;355
025069-4;Renault - Master 2.8 DTI Furgão Dies.Longo Alto;RENAULT MASTER;355
025068-6;Renault - Master 2.8 Furgão 85cv Diesel curto;RENAULT MASTER;355
025179-8;RENAULT MASTER FURGAO VITRE CURTO 2.5 DCI;RENAULT MASTER;355
025180-1;RENAULT MASTER FURGAO VITRE LONGO 2.5 DCI;RENAULT MASTER;355
025166-6;Megane G. Tour EXTREME 2.0 16V Aut.;RENAULT MEGANE;356
025165-8;Megane G. Tour EXTREME 2.0 16V Mec.;RENAULT MEGANE;356
025164-0;Megane G. Tour EXTREME Hi-Flex 1.6 Mec.;RENAULT MEGANE;356
025163-1;Megane Sed. EXTREME 2.0 16V Aut.;RENAULT MEGANE;356
025162-3;Megane Sed. EXTREME 2.0 16V Mec.;RENAULT MEGANE;356
025161-5;Megane Sed. EXTREME HI-Flex 1.6 16V Mec.;RENAULT MEGANE;356
025147-0;Renault - Megane Coupé Cabriolet Dynamique 2.0 Aut;RENAULT MEGANE;356
025129-1;Renault - Megane Grand Tour Dynam. Hi-Flex 1.6 16V;RENAULT MEGANE;356
025131-3;Renault - Megane Grand Tour Dynamique 2.0 16V Aut.;RENAULT MEGANE;356
025130-5;Renault - Megane Grand Tour Dynamique 2.0 16V Mec.;RENAULT MEGANE;356
025155-0;Renault - Megane Grand Tour Expres.Hi-Flex 1.6 16V;RENAULT MEGANE;356
025153-4;Renault - Megane Grand Tour Privilège 2.0 16V Aut.;RENAULT MEGANE;356
025022-8;Renault - Megane Hatch RN 1.6;RENAULT MEGANE;356
025014-7;Renault - Megane Hatch RT 1.6/RT/Alizé/Exp 1.6 16V;RENAULT MEGANE;356
025016-3;Renault - Megane Hatch RXE 2.0;RENAULT MEGANE;356
025043-0;Renault - Megane Hatch RXE/Egeus 1.6 16V;RENAULT MEGANE;356
025149-6;Renault - Megane Sed. Expression 2.0 16V Aut.;RENAULT MEGANE;356
025154-2;Renault - Megane Sed. Expression 2.0 16V Mec.;RENAULT MEGANE;356
025127-5;Renault - Megane Sedan Dynamique 2.0 16V Aut.;RENAULT MEGANE;356
025126-7;Renault - Megane Sedan Dynamique 2.0 16V Mec.;RENAULT MEGANE;356
025120-8;Renault - Megane Sedan Dynamique Hi-Flex 1.6 16V;RENAULT MEGANE;356
025119-4;Renault - Megane Sedan Expression Hi-Flex 1.6 16V;RENAULT MEGANE;356
025092-9;Renault - Megane Sedan Privilège 2.0 16V Aut;RENAULT MEGANE;356
025015-5;Renault - Megane Sedan RT 2.0;RENAULT MEGANE;356
025042-2;Renault - Megane Sedan RT/Alizé 1.6 16V;RENAULT MEGANE;356
025078-3;Renault - Megane Sedan RXE/ Privilège 2.0 16V Mec;RENAULT MEGANE;356
025017-1;Renault - Megane Sedan RXE/Egeus 2.0;RENAULT MEGANE;356
025052-0;Renault - Scénic Alizé/ Expression 1.6 16V Mec.;RENAULT SCENIC;357
025077-5;Renault - Scénic Alizé/ Expression 2.0 16V 5p;RENAULT SCENIC;357
025087-2;Renault - Scénic Expression 1.6 16V Aut.;RENAULT SCENIC;357
025148-8;Renault - Scénic Grand Dynamique 2.0 16V 5p Aut.;RENAULT SCENIC;357
025107-0;Renault - Scénic Hi-Flex/Express. Hi-Flex 1.6 16V;RENAULT SCENIC;357
025108-9;Renault - Scénic Privilège Hi-Flex 1.6 16V;RENAULT SCENIC;357
025088-0;Renault - Scénic Privillège 1.6 16V Aut.;RENAULT SCENIC;357
025089-9;Renault - Scénic Privillège 2.0 Plus 16V 5p Aut;RENAULT SCENIC;357
025024-4;Renault - Scénic RT 2.0;RENAULT SCENIC;357
025063-5;Renault - Scénic RT 2.0 16V 5p Aut.;RENAULT SCENIC;357
025062-7;Renault - Scénic RT 2.0 16V 5p Mec.;RENAULT SCENIC;357
025029-5;Renault - Scénic RT/Auth/Auth/Kids Hi-Flex 1.6 16V;RENAULT SCENIC;357
025025-2;Renault - Scénic RXE 2.0;RENAULT SCENIC;357
025046-5;Renault - Scénic RXE Egeus 2.0;RENAULT SCENIC;357
025058-9;Renault - Scénic RXE/ Privilège 1.6 16V Mec.;RENAULT SCENIC;357
025064-3;Renault - Scénic RXE/ Privilège 2.0 16V 5p Aut.;RENAULT SCENIC;357
025059-7;Renault - Scénic RXE/ Privilège 2.0 16V 5p Mec.;RENAULT SCENIC;357
025125-9;Renault - Scénic SPORTWAY Hi-Flex 1.6 16V 5p;RENAULT SCENIC;357
025047-3;Renault - Trafic Furgão 2.0 98cv;RENAULT TRAFIC;358
025018-0;Renault - Trafic Furgão Chassi Curto 2.2;RENAULT TRAFIC;358
025019-8;Renault - Trafic Furgão Chassi Longo 2.2;RENAULT TRAFIC;358
025036-8;Renault - Trafic Van 2.2;RENAULT TRAFIC;358
025035-0;Renault - Twingo 1.0 8V;RENAULT TWINGO;359
025009-0;Renault - Twingo 1.2;RENAULT TWINGO;359
025030-9;Renault - Twingo Easy 1.2;RENAULT TWINGO;359
025066-0;Renault - Twingo Initiale 1.0 16V 70cv;RENAULT TWINGO;359
025065-1;Renault - Twingo Pack 1.0 16V 70cv;RENAULT TWINGO;359
025037-6;Renault - Twingo Pack 1.0 8V;RENAULT TWINGO;359
052001-2;Rover - Mini Cooper 1.3;ROVER;360
053001-8;Saab - 9000 CD 2.3 Turbo;SAAB;361
512001-2;SAAB-SCANIA - R-112 E 320 6x4 2p (diesel);SAAB-SCANIA;362
512002-0;SAAB-SCANIA - R-112 EW 320 6x4 2p (diesel);SAAB-SCANIA;362
512003-9;SAAB-SCANIA - R-112 H 320 4x2 2p (diesel);SAAB-SCANIA;362
512004-7;SAAB-SCANIA - R-112 HS 320 4x2 2p (diesel);SAAB-SCANIA;362
512005-5;SAAB-SCANIA - R-112 HW 320 4x2 2p (diesel);SAAB-SCANIA;362
512027-6;SAAB-SCANIA - R-112 HW 360 4x2 2p (diesel);SAAB-SCANIA;362
512006-3;SAAB-SCANIA - R-142 E 450 6x4 2p (diesel);SAAB-SCANIA;362
512007-1;SAAB-SCANIA - R-142 EW 450 6x4 2p (diesel);SAAB-SCANIA;362
512008-0;SAAB-SCANIA - R-142 H 450 4x2 2p (diesel);SAAB-SCANIA;362
512009-8;SAAB-SCANIA - R-142 HS 450 4x2 2p (diesel);SAAB-SCANIA;362
512010-1;SAAB-SCANIA - R-142 HW 450 4x2 2p (diesel);SAAB-SCANIA;362
512011-0;SAAB-SCANIA - T-112 E 320 6x4 2p (diesel);SAAB-SCANIA;362
512012-8;SAAB-SCANIA - T-112 ES 320 6x4 2p (diesel);SAAB-SCANIA;362
512013-6;SAAB-SCANIA - T-112 EW 320 6x4 2p (diesel);SAAB-SCANIA;362
512014-4;SAAB-SCANIA - T-112 H 320 4x2 2p (diesel);SAAB-SCANIA;362
512025-0;SAAB-SCANIA - T-112 H 320 6x2 2p (diesel);SAAB-SCANIA;362
512015-2;SAAB-SCANIA - T-112 HS 320 4x2 2p (diesel);SAAB-SCANIA;362
512026-8;SAAB-SCANIA - T-112 HW 310 4x2 2p (diesel);SAAB-SCANIA;362
512016-0;SAAB-SCANIA - T-112 HW 320 4x2 2p (diesel);SAAB-SCANIA;362
512024-1;SAAB-SCANIA - T-112 HW 320 6x2 2p (diesel);SAAB-SCANIA;362
512017-9;SAAB-SCANIA - T-112 HW 360 4x2 2p (diesel);SAAB-SCANIA;362
512018-7;SAAB-SCANIA - T-142 E 450 6x4 2p (diesel);SAAB-SCANIA;362
512019-5;SAAB-SCANIA - T-142 ES 450 6x4 2p (diesel);SAAB-SCANIA;362
512020-9;SAAB-SCANIA - T-142 EW 450 6x4 2p (diesel);SAAB-SCANIA;362
512021-7;SAAB-SCANIA - T-142 H 450 4x2 2p (diesel);SAAB-SCANIA;362
512022-5;SAAB-SCANIA - T-142 HS 450 4x2 2p (diesel);SAAB-SCANIA;362
512023-3;SAAB-SCANIA - T-142 HW 450 4x2 2p (diesel);SAAB-SCANIA;362
512028-4;T-112 HW 360 6x2 2p (diesel);SAAB-SCANIA;362
823001-3;SANYANG - ENJOY 50;SANYANG MOTOS ATE 450CC;363
823002-1;SANYANG - HUSKY 150;SANYANG MOTOS ATE 450CC;363
823003-0;SANYANG - PASSING 110;SANYANG MOTOS ATE 450CC;363
054001-3;Saturn - SL-2 1.9;SATURN;364
513282-7;G-410 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513285-1;G-410 A 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513257-6;G-440 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513291-6;G-450 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513294-0;G-450 B 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513241-0;G-480 A 6x4 2p (diesel) (E5);SCANIA CAMINHOES - OUTROS;365
513292-4;G-500 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513295-9;G-500 B 8x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513293-2;G-540 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513212-6;P-124 GA 420 6X4 NA 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513279-7;P-250 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513280-0;P-280 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513296-7;P-280 B 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513298-3;P-280 B 8x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513214-2;P-310 A 4x2 2p (diesel) (E5);SCANIA CAMINHOES - OUTROS;365
513258-4;P-310 B 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513213-4;P-310 B 8X2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513281-9;P-320 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513297-5;P-320 B 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513299-1;P-320 B 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513300-9;P-320 B 8x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513211-8;P-340 B 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513259-2;P-360 B 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513267-3;P-360 B 8x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513283-5;R-410 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513286-0;R-410 A 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513198-7;R-440 A 4x2 3-Eixos/ A 6x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513276-2;R-440 B 4x2 HIGHLINE 2p (diesel) (E5);SCANIA CAMINHOES - OUTROS;365
513284-3;R-450 A 4x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513274-6;R-450 A 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513272-0;R-450 A 6x2 HIGHLINE 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513273-8;R-450 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513275-4;R-450 A 6x4 HIGHLINE 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513287-8;R-500 A 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513288-6;R-500 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513277-0;R-510 A 6x2 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513269-0;R-510 A 6x2 HIGHLINE 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513278-9;R-510 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513270-3;R-510 A 6x4 HIGHLINE 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513289-4;R-540 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513271-1;R-620 A 4x2 HIGHLINE 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513268-1;R-620 A 6x2 HIGHLINE 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513290-8;S-540 A 6x4 2p (diesel)(E5);SCANIA CAMINHOES - OUTROS;365
513159-6;SCANIA - G-380 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513160-0;SCANIA - G-380 A 4x2 3-Eixos/ A 6x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513161-8;SCANIA - G-420 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513162-6;SCANIA - G-420 A 4x2 3-Eixos/ A 6x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513163-4;SCANIA - G-420 A 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513164-2;SCANIA - G-440 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513165-0;SCANIA - G-440 A 4x2 3-Eixos/ A 6x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513166-9;SCANIA - G-440 A 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513167-7;SCANIA - G-470 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513168-5;SCANIA - G-470 A 4x2 3-Eixos/ A 6x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513169-3;SCANIA - G-470 A 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513182-0;SCANIA - G-470 B 8x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513001-8;SCANIA - L-111 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513002-6;SCANIA - L-141 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513033-6;SCANIA - P-114 CA 360 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513100-6;SCANIA - P-114 CB 330 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513034-4;SCANIA - P-114 CB 360 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513035-2;SCANIA - P-114 GA 320 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513036-0;SCANIA - P-114 GA 330 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513138-3;SCANIA - P-114 GA 340 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513155-3;SCANIA - P-114 GA 360 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513108-1;SCANIA - P-114 GB 330 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513139-1;SCANIA - P-114 LA 340 6x2 NA 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513037-9;SCANIA - P-124 CA 360 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513110-3;SCANIA - P-124 CA 400 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513099-9;SCANIA - P-124 CA 420 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513038-7;SCANIA - P-124 CB 360 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513094-8;SCANIA - P-124 CB 360 8x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513095-6;SCANIA - P-124 CB 400 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513126-0;SCANIA - P-124 CB 400 8x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513101-4;SCANIA - P-124 CB 420 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513134-0;SCANIA - P-124 CB 420 8X4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513092-1;SCANIA - P-124 GA 360 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513140-5;SCANIA - P-124 LA 420 6x2 NA 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513156-1;SCANIA - P-270 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513157-0;SCANIA - P-310 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513178-2;SCANIA - P-310 B 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513179-0;SCANIA - P-310 B 8x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513158-8;SCANIA - P-340 A 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513183-9;SCANIA - P-420 A 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513180-4;SCANIA - P-420 B 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513181-2;SCANIA - P-420 B 8x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513039-5;SCANIA - P-93 H 250 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513040-9;SCANIA - P-94 CB 260 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513124-3;SCANIA - P-94 CB 270 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513125-1;SCANIA - P-94 CB 310 6x4 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513097-2;SCANIA - P-94 DB 220 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513121-9;SCANIA - P-94 DB 230 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513041-7;SCANIA - P-94 DB 260 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513042-5;SCANIA - P-94 DB 260 6x2 NA 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513122-7;SCANIA - P-94 DB 270 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513123-5;SCANIA - P-94 DB 270 6x2 NA 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513043-3;SCANIA - P-94 GA 260 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513137-5;SCANIA - P-94 GA 270 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513117-0;SCANIA - P-94 GA 300 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513119-7;SCANIA - P-94 GA 310 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513141-3;SCANIA - P-94 GB 230 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513112-0;SCANIA - R-113 E 310 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513044-1;SCANIA - R-113 E 320 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513113-8;SCANIA - R-113 E 360 6x4 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513045-0;SCANIA - R-113 H 320 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513046-8;SCANIA - R-113 H 360 4x2 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513109-0;SCANIA - R-113 H 360 4x2 Top-Line 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513047-6;SCANIA - R-114 GA 320 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513048-4;SCANIA - R-114 GA 330 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513049-2;SCANIA - R-114 GA 360 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513131-6;SCANIA - R-114 GA 380 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513132-4;SCANIA - R-114 GA 380 6x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
513050-6;SCANIA - R-114 GB 320 4x2 NZ 2p (diesel);SCANIA CAMINHOES - OUTROS;365
